id;F1;CodF1;F2a;F2b;F3_1;F4;F5;F6;F7;F8;A1;A2_1;A2_2;A2_3;A2_4;A3a_1;A3a_2;A4_1;A4_2;A4_3;A4_4;A4_5;A4_6;A4_7;A4_8;A4_9;A4_10;A4_11;A4_12;A4_13;A5;A6_1;A6_2;A6_3;A6_4;A6_5;A6_6;A6_7;A6_8;A6_9;A6_10;A6_11;A7_1;A7_2;A7_3;A7_4;A7_5;A7_6;A7_7;A7_8;A7_9;A7_10;A7_11;B1_1;B1_2;B1_3;B1_4;B1_5;B1_6;B1_7;B1_8;B1_9;B1_10;B1_11;B2_1;B2_2;B2_3;B3_1;B3_2;B3_3;B3_4;B3_5;B3_6;B4_1;B4_2;B4_3;B4_4
1428;19;2;2;2;Benalmádena;3;4;3;1;1;1;1;1;1;0;gta V;fortnite;2;4;5;4;5;5;5;4;4;5;5;5;5;3;5;2;2;1;4;4;5;5;4;2;4;4;5;5;5;5;5;4;4;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1425;23;3;2;2;Alcalá;3;2;3;1;1;2;0;0;1;0;pubg mobile;imvu;3;2;4;3;2;5;2;3;2;4;4;4;4;2;4;3;2;2;2;3;4;4;3;2;3;2;5;4;5;2;5;4;4;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1423;19;2;2;2;Castellón de la plana;2;4;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;4;2;4;3;5;3;4;3;4;5;5;4;4;4;5;2;3;4;4;4;3;4
1421;24;3;1;1;Sevilla;3;5;4;2;1;4;1;1;1;0;Mafia 2;Ark;5;4;3;1;2;4;1;1;1;4;4;3;3;1;2;2;1;1;1;4;5;4;3;1;1;1;5;5;5;2;4;4;3;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1417;24;3;1;1;Granada;3;4;4;2;1;2;1;1;1;0;Minecraft;Clash royal;4;2;3;4;5;5;3;3;4;5;5;4;3;4;3;4;4;3;5;3;3;3;5;4;4;3;4;3;4;3;4;5;3;3;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1416;20;3;1;1;Pamplona;6;4;3;2;1;2;1;0;1;0;Free fire;Villar;5;5;5;5;5;5;5;5;5;4;4;4;4;7;5;5;4;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1413;19;2;2;2;Granads;3;5;3;1;1;1;0;0;1;0;Call of duty;Homescapes;4;3;3;2;2;4;1;2;1;2;3;3;3;1;4;1;3;1;1;1;1;1;1;1;2;1;5;3;1;1;4;3;3;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1411;25;3;1;1;Madrid;4;6;2;1;1;2;1;1;1;0;Call of duty;Pokémon go;3;4;3;3;3;4;1;4;2;5;5;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1410;19;2;1;1;Castellon;2;4;3;1;1;3;0;1;0;0;GTA V;Rocket League;4;5;5;3;4;4;5;4;5;4;5;5;4;3;4;5;2;4;5;4;4;2;5;3;5;3;4;4;4;5;3;5;4;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1409;22;3;1;1;El Espinar;4;3;4;2;1;2;0;1;1;0;Fortnite;Pokemon tgc;4;5;2;3;5;5;5;4;4;4;5;4;5;3;5;4;4;4;5;5;4;4;5;3;2;5;5;5;5;4;5;5;5;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1405;21;3;1;1;zaragoza;1;6;3;1;1;3;1;0;0;0;minecraft;GTA V;3;4;2;2;3;4;1;1;1;4;4;3;4;1;4;3;1;2;1;3;2;2;4;1;1;1;1;3;2;1;4;2;3;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1403;21;3;1;1;montcada;1;3;3;1;1;2;1;0;1;0;clas of clans;friv;5;4;5;4;4;5;2;2;2;4;4;4;4;3;4;5;4;5;4;1;1;2;4;3;3;4;4;3;4;5;4;4;5;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1401;19;2;1;1;Navarra;6;5;3;1;1;1;0;0;1;0;Fortnite;Critical OPS;3;5;2;1;4;4;4;5;5;5;5;5;5;5;5;3;5;5;3;4;4;4;5;2;4;4;5;4;4;4;4;5;5;5;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1400;24;3;1;1;Catral;2;2;3;2;1;1;1;1;1;0;The Last of us;Candy crush;4;4;4;4;4;3;2;2;2;4;4;4;4;1;5;1;2;1;1;3;2;4;4;1;1;4;5;4;4;4;4;3;2;1;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1399;20;3;2;2;Murcia;2;5;3;2;1;2;0;0;1;1;Minecraft;Hay Day;5;2;1;1;4;3;1;1;1;1;5;1;3;1;1;5;1;1;1;4;1;1;5;1;1;1;5;3;5;1;4;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1396;18;2;1;1;Albacete;4;4;2;1;1;2;0;1;1;0;Gta5;The crew 2;5;4;4;4;5;2;5;4;4;5;4;5;3;3;2;1;1;5;5;4;5;4;5;1;3;1;5;2;5;2;5;5;5;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1395;22;3;1;1;Granada;3;4;4;1;1;2;0;1;0;0;Super Mario;COD;4;4;4;3;4;5;1;4;4;3;4;5;5;2;5;4;3;5;1;1;1;2;2;1;2;4;3;2;3;2;4;4;4;2;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1393;18;2;1;4;Principado de Asturias;5;1;2;1;1;3;1;0;1;0;Fortnite;Brawl Stars;2;4;5;1;4;3;5;4;5;5;4;5;4;4;2;4;4;4;5;4;4;3;4;4;4;4;4;2;5;4;5;5;4;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1392;25;3;1;1;Badajoz;4;4;4;1;1;2;0;0;1;1;Clash Royala;FC Mobile;4;3;4;4;4;4;3;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1391;24;3;1;1;Sabadell;1;5;4;2;1;1;0;1;1;0;Fortnite;Clash of Clans;5;3;3;3;4;2;1;4;4;3;3;4;3;1;3;3;1;2;2;3;3;3;3;1;1;1;3;4;2;2;3;3;2;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1387;18;2;2;2;Murcia;2;5;3;1;1;1;0;0;1;0;Pintar por números;Bingo virtual;4;3;3;4;4;4;4;2;3;3;3;3;3;1;3;4;2;3;2;1;3;3;4;4;3;3;3;3;3;3;3;4;2;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1384;25;3;2;2;mengibar;3;2;4;2;1;2;1;0;1;0;gta;fornite;5;4;4;5;5;5;4;5;2;5;5;5;4;4;5;4;2;2;5;2;4;5;5;4;4;5;4;5;4;5;5;5;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1382;23;3;1;1;San Roque;3;3;3;1;1;4;1;1;0;0;Super Smash Bros Ultimate;Final Fantasy VII Remake;2;5;1;1;3;5;1;1;1;5;5;5;5;1;4;4;1;3;2;4;5;3;4;1;1;1;5;5;5;2;5;4;4;2;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1381;25;3;2;2;Madrid;4;6;4;2;1;1;1;0;0;0;Minecraft;Fortnite;4;4;3;3;4;4;1;4;3;2;4;4;4;2;5;4;1;1;1;1;1;1;4;2;2;4;4;4;5;4;5;4;2;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1380;18;2;1;1;Alicante;2;4;2;1;1;2;1;0;0;0;Fortnite;Ea fc25;4;4;3;2;1;4;1;1;1;4;4;3;4;1;3;3;1;2;4;2;1;1;3;1;2;1;5;4;4;1;5;3;3;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1378;22;3;2;2;Vigo;5;5;3;2;1;1;0;1;0;0;Fortnite;GTA V;5;2;5;2;1;5;1;1;1;4;4;5;4;3;5;4;3;4;4;3;3;4;4;3;4;4;3;3;4;3;3;4;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1376;20;3;2;2;Asturias;5;2;3;1;1;3;1;1;1;0;Minecraft;Cod;4;5;4;3;3;5;2;3;1;4;5;5;4;1;4;3;4;3;2;4;4;4;4;1;2;2;5;4;5;2;5;2;5;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1373;25;3;1;1;San martin del rey aurelio;5;3;2;3;1;3;1;0;0;0;Counter-Strike 2;Minecraft;2;4;4;4;4;5;5;5;5;5;3;4;5;3;2;4;4;5;4;5;5;3;2;2;4;1;5;3;3;3;5;4;4;5;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1372;25;3;1;1;Zafra;4;3;4;2;1;3;1;1;1;1;EA Soprts;Far cry;5;3;4;4;4;4;3;3;2;4;4;3;4;3;4;4;4;3;3;2;3;4;4;3;2;2;4;3;4;3;5;4;3;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1369;20;3;1;1;urduliz;6;2;3;2;1;1;0;1;0;0;Fc 25;Fornite;3;4;2;5;5;3;4;1;3;5;1;3;2;1;5;1;3;1;1;1;1;4;1;1;1;3;5;2;2;4;4;5;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1368;19;2;2;2;Madrid;4;6;3;1;1;2;0;0;1;1;Nonogram.color;Block Blast;3;4;4;3;4;4;2;4;1;4;4;2;3;1;4;3;3;2;3;2;4;3;3;2;3;3;5;4;4;3;3;5;3;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1367;24;3;1;1;Icod de los vinos;7;2;3;2;1;2;1;1;1;0;Minecraft;Rust;4;5;5;3;5;5;1;5;2;5;5;3;3;3;1;5;4;5;1;4;3;4;3;1;2;1;4;3;5;1;4;5;1;5;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1365;18;2;2;2;Cordoba;3;3;3;1;1;2;1;0;1;0;Los sims 4;GTA V;4;4;5;5;5;4;5;1;5;5;3;4;4;4;5;2;5;5;5;5;1;2;5;4;1;1;5;4;5;5;5;5;4;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1363;18;2;1;1;Vigo;5;5;2;1;1;4;0;1;1;0;Minecraft;Infinity kindom;5;4;5;4;5;2;5;5;4;5;4;4;2;5;4;4;5;3;4;5;2;3;3;4;3;2;4;3;4;3;5;5;4;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1362;24;3;1;1;Huesca;1;4;4;2;1;2;0;1;1;0;Mortal Kombat;Monopoly;4;4;4;5;4;4;5;5;5;4;4;3;5;1;4;4;5;3;4;5;5;3;4;3;3;4;4;4;4;4;4;4;5;5;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1361;24;3;1;1;Madrid;4;6;3;2;1;3;0;1;0;0;Red dead redemption;Overwatch;5;2;4;4;2;4;2;1;1;2;5;4;5;3;4;2;1;3;2;1;3;1;3;2;1;1;5;4;5;1;5;1;4;3;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1357;22;3;1;1;Zaragoza;1;5;4;1;1;1;0;0;1;0;MonopolyGO;Clash of clans;4;3;4;4;1;5;1;4;3;5;5;5;5;2;3;4;2;4;1;1;1;1;4;1;1;1;5;4;3;4;5;1;3;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1356;22;3;1;1;Madrid;4;6;4;2;1;2;0;1;1;0;FIFA22;Fortnite;4;3;4;2;4;2;4;3;4;2;5;5;4;5;5;3;5;4;5;4;5;4;3;3;5;5;3;4;5;5;5;4;2;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1354;20;3;1;1;Madrid;4;6;3;2;1;1;1;1;1;1;Fortnite;Dragón city;4;4;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;4;3;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1353;22;3;1;1;Valencia;2;5;3;2;1;2;1;0;0;0;Sea of thives;Grand therft auto 5;5;3;1;3;5;1;2;1;1;5;5;5;5;1;4;5;1;5;1;1;1;1;5;1;5;1;5;5;5;5;5;5;5;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1351;18;2;2;2;madrid;4;6;3;2;1;1;0;0;1;0;block blast;parchís;5;4;3;3;3;3;2;3;2;4;3;4;3;6;3;2;3;2;2;1;2;1;2;3;3;2;2;3;3;2;2;2;2;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1350;18;2;1;1;Bareclona;1;6;3;1;1;2;0;0;1;0;Moster legends;Brawl stars;5;3;4;4;5;3;4;4;5;4;5;4;3;3;5;5;4;4;5;4;5;5;5;3;1;2;3;2;4;4;4;5;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1349;19;2;2;2;Alfafar;2;2;3;1;1;4;1;0;1;0;Brawl Stars;Stardew Valley;4;3;4;3;3;3;1;1;1;4;3;4;3;1;3;3;1;1;1;4;4;3;5;1;1;1;5;3;5;3;5;5;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1347;19;2;2;2;madrid;4;6;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;5;3;5;3;4;2;4;5;4;5;3;5;5;5;3;3;5;2;4;5;5;5
1344;19;2;2;2;madrid;4;6;3;1;1;2;0;1;1;0;gta;fortnite;3;4;3;3;4;5;2;3;4;4;5;4;4;4;3;4;3;4;4;2;3;4;4;3;4;4;4;3;5;5;4;3;3;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1342;21;3;1;1;Barcelona;1;6;2;2;1;4;0;1;0;0;Gta;Fornite;4;4;3;4;4;3;4;4;4;4;4;3;5;3;4;4;4;3;4;4;4;4;4;3;4;4;5;5;4;4;4;4;4;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1341;20;3;1;1;Madrid;4;6;3;1;1;3;1;0;1;0;Clash royale;fortnite;4;4;4;4;4;4;4;4;3;4;4;4;4;1;4;2;4;3;3;4;4;3;4;3;3;3;3;3;3;3;3;4;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1340;19;2;1;1;Barcelona;1;6;3;1;1;4;1;1;1;0;Fortnite;Calle of duty;4;4;4;3;4;4;5;2;2;3;4;3;4;6;3;4;4;2;4;3;4;4;5;4;4;3;5;3;5;4;4;4;3;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1339;19;2;1;1;Barcelona;1;6;3;1;1;3;1;1;0;0;GTA V;Raimbow Six Siege;4;4;3;2;4;5;1;1;1;5;5;4;4;1;4;2;1;1;1;1;1;4;4;1;1;1;5;5;5;1;5;1;4;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1336;20;3;2;2;valencia;2;5;3;2;1;1;0;1;0;0;gta 5;fifa 25;4;4;3;4;2;4;1;4;2;4;1;2;4;3;3;3;4;3;4;4;3;5;3;4;4;3;4;4;4;5;4;4;5;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1335;18;2;2;2;Pamplona, Navarra;6;5;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;4;5;5;5;5;4;5;5;5;5;5;5;5;5;4;4;5;5;4;5;5;4
1333;22;3;1;1;madrid;4;6;4;1;1;3;0;1;1;0;elden ring;jedi survivor;4;2;2;3;2;4;1;1;2;5;5;4;5;1;4;1;4;2;1;1;4;2;4;1;1;4;5;4;5;1;5;2;2;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1331;18;2;2;2;Javea;2;4;3;1;1;2;0;0;1;0;Treasure master;Bingo frenzy;4;4;5;3;5;5;1;1;1;5;5;3;5;1;5;5;1;2;1;5;5;4;4;1;1;1;5;5;5;4;5;1;1;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1330;18;2;2;2;Valencia;2;5;3;1;1;2;0;0;1;0;Monopoly Go;Rummikub;4;4;2;4;4;5;1;1;2;3;2;4;3;1;4;5;2;2;2;4;5;4;5;1;1;2;4;5;2;4;4;5;5;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1328;24;3;1;1;Valladolid, olmedo;4;2;2;3;1;3;1;0;1;0;Monster Hunter Generations Ultimate;Starcraft 2;2;5;3;1;2;5;4;1;3;5;5;5;4;1;4;1;2;3;4;1;4;4;3;1;3;1;5;4;5;3;4;1;4;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1321;17;2;2;2;Alaior;1;4;3;1;1;3;1;0;1;0;Cadi crush;Mario;5;4;5;3;3;3;1;4;1;4;3;1;3;3;4;3;1;1;1;1;4;4;4;2;4;3;3;3;3;3;4;4;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1320;25;3;1;1;La zarza;4;2;3;2;1;2;0;1;1;0;Resident Evil Village;Subacuática;5;4;5;5;5;5;3;1;1;5;5;5;5;1;4;2;2;4;4;4;4;5;5;2;1;5;4;2;5;2;4;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1319;18;2;2;2;Naron;5;2;2;1;1;1;0;0;1;0;Fortnite;pinturillo;3;2;3;4;2;5;1;1;1;3;4;3;4;1;4;1;1;2;1;4;4;3;4;1;4;2;5;4;5;1;5;3;2;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1317;20;3;2;2;Torredembarra;1;3;3;1;1;3;1;0;1;0;Hay day;Fortnite;4;4;4;5;5;5;4;4;4;2;4;4;3;4;4;4;3;4;4;5;5;4;4;3;4;3;5;4;4;4;4;3;3;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1316;19;2;2;2;Salamanca;4;3;3;1;1;2;0;0;1;0;Monopoly;Solitario;4;3;5;4;5;5;2;4;2;5;5;4;4;2;5;5;5;3;4;5;5;5;5;3;1;5;5;4;5;3;5;4;5;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1315;24;3;1;1;madrid;4;6;4;2;1;1;0;1;1;1;GTA5;Brawl Stars;4;5;2;4;4;5;3;1;4;5;5;5;5;4;4;5;2;3;5;2;4;5;5;3;4;2;4;4;5;4;4;5;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1314;18;2;1;1;Granada;3;5;3;1;1;4;1;0;1;0;Minecraft;Honkai: Star Rail;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;1;5;1;5;1;3;2;2;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1313;19;2;2;2;Bilbao;6;5;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;4;3;4;3;4;4;3;3;4;4;4;4;4;4;5;3;4;4;4;3;4;4
1308;23;3;1;1;Jupiter;2;4;2;1;1;3;0;1;1;0;Fortnite;Dragón city;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1307;25;3;1;1;Salamanca;4;2;4;1;1;4;0;1;1;0;Destiny 2;Genshin impact;4;4;3;3;5;4;4;1;4;5;3;3;2;3;4;4;1;4;2;4;4;4;4;2;1;1;4;4;2;2;5;2;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1306;25;3;1;1;Miguelturra;4;2;3;2;1;4;1;0;0;0;Valorant;Marvel Rivals;3;5;4;3;3;5;4;4;3;5;5;5;5;3;4;4;1;3;1;4;4;5;5;4;1;3;5;4;3;3;5;4;3;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1305;19;2;2;2;Málaga;3;5;2;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;2;5;4;5;4;5;5;4;5;4;5;3;4;4;5;3;3;2;5;4;3
1302;25;3;1;1;Barcelona;1;6;2;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;5;5;4;4;5;3;5;3;5;5;5;5;5;5;5;3;5;3;5
1300;18;2;1;1;Madrid;4;6;3;1;1;4;1;0;1;0;Brawl Stars;Valorant;4;4;5;3;5;3;5;1;1;5;3;3;4;3;4;5;1;3;1;4;3;4;5;1;1;1;4;4;4;3;5;5;3;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1296;18;2;2;2;Torrevieja;2;4;3;1;1;4;0;1;0;0;Fortnite;Call of duty;4;3;4;2;2;4;1;1;1;5;2;3;4;1;4;4;2;1;1;5;5;5;4;4;5;3;5;5;3;1;3;5;5;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1295;20;3;1;1;ferrol;5;4;3;1;1;1;1;0;1;0;minecraft;los sims;1;5;1;1;2;5;2;2;4;5;5;5;5;1;4;2;1;4;2;3;4;2;5;1;1;1;4;5;2;5;2;2;5;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1293;23;3;1;1;Bilbao;6;5;4;3;1;2;1;0;1;0;Assasins Creed;Pokemon TCGP;3;3;4;3;2;4;1;1;1;4;5;4;4;1;4;4;1;3;2;2;4;4;5;1;1;2;5;3;3;4;4;2;4;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1292;16;2;2;2;Murcia, España;2;4;2;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;4;4;5;4;5;5;5;5;5;5;5;5;4;5;5;4;5;5;4;5;5;5
1291;25;3;1;1;Alicante;2;3;2;3;1;3;1;0;0;0;Valorant;Valorant;2;5;3;2;2;4;1;4;1;4;3;4;3;3;3;4;2;2;3;4;3;2;2;1;1;1;2;3;4;1;3;4;2;4;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1290;18;2;1;1; ;4;1;3;1;1;2;0;1;1;0;Efootball;Brawl stars;4;4;4;2;3;2;5;4;4;5;5;3;3;3;3;4;2;3;5;4;4;4;5;3;5;2;4;3;4;5;2;4;2;3;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1289;18;2;2;2;Valencia;2;5;3;2;1;4;1;1;0;0;Lol;Animal crossing;4;2;4;1;3;4;4;4;4;2;3;1;3;6;4;3;5;2;1;4;3;2;1;4;2;4;4;2;1;5;2;1;4;2;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1285;19;2;1;1;Burgos;6;5;3;2;1;2;0;1;0;0;Fifa 22;Moto GP 25;4;4;3;5;5;5;2;2;3;4;5;2;4;3;4;4;2;4;4;1;3;4;3;2;2;2;3;4;5;2;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1284;18;2;2;2;Alicante;2;3;3;1;1;2;0;0;1;0;Howarts Legacy;Color block jam;5;4;4;2;2;2;1;1;1;2;2;1;4;1;3;4;2;3;4;4;2;4;4;2;2;1;5;2;3;2;4;4;2;5;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1283;21;3;1;1;valència;2;6;4;2;1;2;0;1;0;0;call of duty;valorant;5;5;4;3;4;4;4;5;4;4;4;4;3;4;5;5;3;4;4;4;4;4;4;4;5;5;5;4;4;4;3;3;3;3;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1282;24;3;1;1;Cieza;2;4;4;3;1;2;1;1;0;0;Saga Zelda;Minecraft;3;5;2;2;3;5;3;4;2;5;5;5;5;3;5;2;4;4;3;1;2;5;4;2;3;4;5;4;5;4;5;2;5;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
